Entity,Code,Date,Cumulative tests,Cumulative tests per million,Total confirmed cases (cases),Confirmed cases per million (cases per million),Total confirmed deaths (deaths),Confirmed deaths per million (deaths per million)
Sweden,SWE,10-Apr-20,,,9141,905.1149241,793,78.52052673
Sweden,SWE,11-Apr-20,,,9685,958.9802035,870,86.14484017
Sweden,SWE,12-Apr-20,,,10151,1005.122152,887,87.82813015
Sweden,SWE,13-Apr-20,,,10483,1037.995816,899,89.01633484
Switzerland,CHE,31-Dec-19,,,0,0,0,0
Switzerland,CHE,1-Jan-20,,,0,0,0,0
Switzerland,CHE,2-Jan-20,,,0,0,0,0
Switzerland,CHE,3-Jan-20,,,0,0,0,0
Switzerland,CHE,4-Jan-20,,,0,0,0,0
Switzerland,CHE,5-Jan-20,,,0,0,0,0
Switzerland,CHE,6-Jan-20,,,0,0,0,0
Switzerland,CHE,7-Jan-20,,,0,0,0,0
Switzerland,CHE,8-Jan-20,,,0,0,0,0
Switzerland,CHE,9-Jan-20,,,0,0,0,0
Switzerland,CHE,10-Jan-20,,,0,0,0,0
Switzerland,CHE,11-Jan-20,,,0,0,0,0
Switzerland,CHE,12-Jan-20,,,0,0,0,0
Switzerland,CHE,13-Jan-20,,,0,0,0,0
Switzerland,CHE,14-Jan-20,,,0,0,0,0
Switzerland,CHE,15-Jan-20,,,0,0,0,0
Switzerland,CHE,16-Jan-20,,,0,0,0,0
Switzerland,CHE,17-Jan-20,,,0,0,0,0
Switzerland,CHE,18-Jan-20,,,0,0,0,0
Switzerland,CHE,19-Jan-20,,,0,0,0,0
Switzerland,CHE,20-Jan-20,,,0,0,0,0
Switzerland,CHE,21-Jan-20,,,0,0,0,0
Switzerland,CHE,22-Jan-20,,,0,0,0,0
Switzerland,CHE,23-Jan-20,,,0,0,0,0
Switzerland,CHE,24-Jan-20,,,0,0,0,0
Switzerland,CHE,25-Jan-20,,,0,0,0,0
Switzerland,CHE,26-Jan-20,,,0,0,0,0
Switzerland,CHE,27-Jan-20,,,0,0,0,0
Switzerland,CHE,28-Jan-20,,,0,0,0,0
Switzerland,CHE,29-Jan-20,,,0,0,0,0
Switzerland,CHE,30-Jan-20,,,0,0,0,0
Switzerland,CHE,31-Jan-20,,,0,0,0,0
Switzerland,CHE,1-Feb-20,,,0,0,0,0
Switzerland,CHE,2-Feb-20,,,0,0,0,0
Switzerland,CHE,3-Feb-20,,,0,0,0,0
Switzerland,CHE,4-Feb-20,,,0,0,0,0
Switzerland,CHE,5-Feb-20,,,0,0,0,0
Switzerland,CHE,6-Feb-20,,,0,0,0,0
Switzerland,CHE,7-Feb-20,,,0,0,0,0
Switzerland,CHE,8-Feb-20,,,0,0,0,0
Switzerland,CHE,9-Feb-20,,,0,0,0,0
Switzerland,CHE,10-Feb-20,,,0,0,0,0
Switzerland,CHE,11-Feb-20,,,0,0,0,0
Switzerland,CHE,12-Feb-20,,,0,0,0,0
Switzerland,CHE,13-Feb-20,,,0,0,0,0
Switzerland,CHE,14-Feb-20,,,0,0,0,0
Switzerland,CHE,15-Feb-20,,,0,0,0,0
Switzerland,CHE,16-Feb-20,,,0,0,0,0
Switzerland,CHE,17-Feb-20,,,0,0,0,0
Switzerland,CHE,18-Feb-20,,,0,0,0,0
Switzerland,CHE,19-Feb-20,,,0,0,0,0
Switzerland,CHE,20-Feb-20,,,0,0,0,0
Switzerland,CHE,21-Feb-20,,,0,0,0,0
Switzerland,CHE,22-Feb-20,,,0,0,0,0
Switzerland,CHE,23-Feb-20,,,0,0,0,0
Switzerland,CHE,24-Feb-20,,,0,0,0,0
Switzerland,CHE,25-Feb-20,,,0,0,0,0
Switzerland,CHE,26-Feb-20,,,1,0.11554525,0,0
Switzerland,CHE,27-Feb-20,,,1,0.11554525,0,0
Switzerland,CHE,28-Feb-20,,,8,0.924362,0,0
Switzerland,CHE,29-Feb-20,,,12,1.386542999,0,0
Switzerland,CHE,1-Mar-20,,,18,2.079814499,0,0
Switzerland,CHE,2-Mar-20,,,24,2.773085999,0,0
Switzerland,CHE,3-Mar-20,,,30,3.466357498,0,0
Switzerland,CHE,4-Mar-20,,,37,4.275174248,0,0
Switzerland,CHE,5-Mar-20,,,57,6.586079247,0,0
Switzerland,CHE,6-Mar-20,,,87,10.05243675,1,0.11554525
Switzerland,CHE,7-Mar-20,,,209,24.14895724,1,0.11554525
Switzerland,CHE,8-Mar-20,,,264,30.50394599,1,0.11554525
Switzerland,CHE,9-Mar-20,,,332,38.36102298,2,0.2310905
Switzerland,CHE,10-Mar-20,,,374,43.21392348,2,0.2310905
Switzerland,CHE,11-Mar-20,,,490,56.61717247,3,0.34663575
Switzerland,CHE,12-Mar-20,,,642,74.18005047,4,0.462181
Switzerland,CHE,13-Mar-20,,,854,98.67564345,4,0.462181
Switzerland,CHE,14-Mar-20,,,1121,129.5262252,7,0.80881675
Switzerland,CHE,15-Mar-20,,,1359,157.0259947,11,1.270997749
Switzerland,CHE,16-Mar-20,,,2200,254.1995499,13,1.502088249
Switzerland,CHE,17-Mar-20,,,2200,254.1995499,14,1.617633499
Switzerland,CHE,18-Mar-20,,,2650,306.1949124,19,2.195359749
Switzerland,CHE,19-Mar-20,,,3010,347.7912023,21,2.426450249
Switzerland,CHE,20-Mar-20,,,3888,449.2399318,33,3.812993248
Switzerland,CHE,21-Mar-20,,,4840,559.2390097,43,4.968445748
Switzerland,CHE,22-Mar-20,,,6077,702.1684839,56,6.470533997
Switzerland,CHE,23-Mar-20,,,6971,805.4659374,60,6.932714997
Switzerland,CHE,24-Mar-20,,,8015,926.0951783,66,7.625986496
Switzerland,CHE,25-Mar-20,84000,9687.983498,8789,1015.527202,86,9.936891495
Switzerland,CHE,26-Mar-20,91400,10541.44871,9714,1122.406558,103,11.90116074
Switzerland,CHE,27-Mar-20,97000,11187.31428,10714,1237.951808,161,18.60278524
Switzerland,CHE,28-Mar-20,106000,12225.31251,12104,1398.559705,197,22.76241424
Switzerland,CHE,29-Mar-20,111000,12801.97819,13152,1519.651127,235,27.15313374
Switzerland,CHE,30-Mar-20,116700,13459.37707,14274,1649.292898,257,29.69512924
Switzerland,CHE,31-Mar-20,123150,14203.27581,15412,1780.783392,295,34.08584873
Switzerland,CHE,1-Apr-20,130700,15074.04099,16108,1861.202886,373,43.09837823
Switzerland,CHE,2-Apr-20,139330,16069.36596,17070,1972.357417,378,43.67610448
Switzerland,CHE,3-Apr-20,145780,16813.26469,18194,2102.230278,432,49.91554798
Switzerland,CHE,4-Apr-20,,,19227,2221.588521,484,55.92390097
Switzerland,CHE,5-Apr-20,158000,18222.63563,20201,2334.129594,540,62.39443497
Switzerland,CHE,6-Apr-20,162500,18741.63474,21022,2428.992244,559,64.58979472
Switzerland,CHE,7-Apr-20,,,21574,2492.773222,584,67.47842597
Switzerland,CHE,8-Apr-20,171938,19830.14889,22164,2560.94492,641,74.06450522
Switzerland,CHE,9-Apr-20,178500,20586.96493,22710,2624.032626,705,81.45940121
Switzerland,CHE,10-Apr-20,184750,21307.79704,23495,2714.735647,756,87.35220896
Switzerland,CHE,11-Apr-20,190000,21913.29601,24228,2799.430316,805,93.01392621
Switzerland,CHE,12-Apr-20,193800,22351.56193,24820,2867.833104,831,96.01810271
Switzerland,CHE,13-Apr-20,,,25220,2914.051204,858,99.13782445
Syria,SYR,23-Mar-20,,,1,0.057140712,0,0
Syria,SYR,24-Mar-20,,,1,0.057140712,0,0
Syria,SYR,25-Mar-20,,,1,0.057140712,0,0
Syria,SYR,26-Mar-20,,,1,0.057140712,0,0
Syria,SYR,27-Mar-20,,,5,0.28570356,0,0
Syria,SYR,28-Mar-20,,,5,0.28570356,0,0
Syria,SYR,29-Mar-20,,,5,0.28570356,0,0
Syria,SYR,30-Mar-20,,,9,0.514266407,1,0.057140712
Syria,SYR,31-Mar-20,,,10,0.571407119,2,0.114281424
Syria,SYR,1-Apr-20,,,10,0.571407119,2,0.114281424
Syria,SYR,2-Apr-20,,,10,0.571407119,2,0.114281424
Syria,SYR,3-Apr-20,,,16,0.914251391,2,0.114281424
Syria,SYR,4-Apr-20,,,16,0.914251391,2,0.114281424
Syria,SYR,5-Apr-20,,,16,0.914251391,2,0.114281424
Syria,SYR,6-Apr-20,,,19,1.085673526,2,0.114281424
Syria,SYR,7-Apr-20,,,19,1.085673526,2,0.114281424
Syria,SYR,8-Apr-20,,,19,1.085673526,2,0.114281424
Syria,SYR,9-Apr-20,,,19,1.085673526,2,0.114281424
Syria,SYR,10-Apr-20,,,19,1.085673526,2,0.114281424
Syria,SYR,11-Apr-20,,,19,1.085673526,2,0.114281424
Syria,SYR,12-Apr-20,,,25,1.428517798,2,0.114281424
Syria,SYR,13-Apr-20,,,25,1.428517798,2,0.114281424
Taiwan,TWN,31-Dec-19,,,0,0,0,0
Taiwan,TWN,1-Jan-20,,,0,0,0,0
Taiwan,TWN,2-Jan-20,,,0,0,0,0
Taiwan,TWN,3-Jan-20,,,0,0,0,0
Taiwan,TWN,4-Jan-20,,,0,0,0,0
Taiwan,TWN,5-Jan-20,,,0,0,0,0
Taiwan,TWN,6-Jan-20,,,0,0,0,0
Taiwan,TWN,7-Jan-20,,,0,0,0,0
Taiwan,TWN,8-Jan-20,,,0,0,0,0
Taiwan,TWN,9-Jan-20,,,0,0,0,0
Taiwan,TWN,10-Jan-20,,,0,0,0,0
Taiwan,TWN,11-Jan-20,,,0,0,0,0
Taiwan,TWN,12-Jan-20,,,0,0,0,0
Taiwan,TWN,13-Jan-20,,,0,0,0,0
Taiwan,TWN,14-Jan-20,,,0,0,0,0
Taiwan,TWN,15-Jan-20,,,0,0,0,0
Taiwan,TWN,16-Jan-20,,,0,0,0,0
Taiwan,TWN,17-Jan-20,,,0,0,0,0
Taiwan,TWN,18-Jan-20,,,0,0,0,0
Taiwan,TWN,19-Jan-20,,,0,0,0,0
Taiwan,TWN,20-Jan-20,,,0,0,0,0
Taiwan,TWN,21-Jan-20,,,1,0.041987213,0,0
Taiwan,TWN,22-Jan-20,,,1,0.041987213,0,0
Taiwan,TWN,23-Jan-20,,,1,0.041987213,0,0
Taiwan,TWN,24-Jan-20,,,1,0.041987213,0,0
Taiwan,TWN,25-Jan-20,,,3,0.125961638,0,0
Taiwan,TWN,26-Jan-20,,,3,0.125961638,0,0
Taiwan,TWN,27-Jan-20,,,5,0.209936064,0,0
Taiwan,TWN,28-Jan-20,,,7,0.29391049,0,0
Taiwan,TWN,29-Jan-20,,,8,0.335897702,0,0
Taiwan,TWN,30-Jan-20,,,8,0.335897702,0,0
Taiwan,TWN,31-Jan-20,,,9,0.377884915,0,0
Taiwan,TWN,1-Feb-20,,,10,0.419872128,0,0
Taiwan,TWN,2-Feb-20,,,10,0.419872128,0,0
Taiwan,TWN,3-Feb-20,,,10,0.419872128,0,0
Taiwan,TWN,4-Feb-20,,,10,0.419872128,0,0
Taiwan,TWN,5-Feb-20,,,11,0.461859341,0,0
Taiwan,TWN,6-Feb-20,,,11,0.461859341,0,0
Taiwan,TWN,7-Feb-20,,,16,0.671795405,0,0
Taiwan,TWN,8-Feb-20,,,17,0.713782618,0,0
Taiwan,TWN,9-Feb-20,,,18,0.75576983,0,0
Taiwan,TWN,10-Feb-20,,,18,0.75576983,0,0
Taiwan,TWN,11-Feb-20,,,18,0.75576983,0,0
Taiwan,TWN,12-Feb-20,,,18,0.75576983,0,0
Taiwan,TWN,13-Feb-20,,,18,0.75576983,0,0
Taiwan,TWN,14-Feb-20,,,18,0.75576983,0,0
Taiwan,TWN,15-Feb-20,,,18,0.75576983,0,0
Taiwan,TWN,16-Feb-20,,,18,0.75576983,0,0
Taiwan,TWN,17-Feb-20,,,20,0.839744256,1,0.041987213
Taiwan,TWN,18-Feb-20,,,22,0.923718681,1,0.041987213
Taiwan,TWN,19-Feb-20,,,22,0.923718681,1,0.041987213
Taiwan,TWN,20-Feb-20,,,24,1.007693107,1,0.041987213
Taiwan,TWN,21-Feb-20,,,24,1.007693107,1,0.041987213
Taiwan,TWN,22-Feb-20,,,26,1.091667533,1,0.041987213
Taiwan,TWN,23-Feb-20,,,26,1.091667533,1,0.041987213
Taiwan,TWN,24-Feb-20,,,28,1.175641958,1,0.041987213
Taiwan,TWN,25-Feb-20,,,30,1.259616384,1,0.041987213
Taiwan,TWN,26-Feb-20,,,31,1.301603597,1,0.041987213
Taiwan,TWN,27-Feb-20,,,32,1.343590809,1,0.041987213
Taiwan,TWN,28-Feb-20,,,34,1.427565235,1,0.041987213
Taiwan,TWN,29-Feb-20,,,39,1.637501299,1,0.041987213
Taiwan,TWN,1-Mar-20,,,40,1.679488512,1,0.041987213
Taiwan,TWN,2-Mar-20,,,40,1.679488512,1,0.041987213
Taiwan,TWN,3-Mar-20,,,41,1.721475725,1,0.041987213
Taiwan,TWN,4-Mar-20,,,42,1.763462937,1,0.041987213
Taiwan,TWN,6-Mar-20,13555,569.1096677,44,1.847437363,1,0.041987213
Taiwan,TWN,7-Mar-20,13855,581.7052339,45,1.889424576,1,0.041987213
Taiwan,TWN,8-Mar-20,14154,594.258815,45,1.889424576,1,0.041987213
Taiwan,TWN,9-Mar-20,14635,614.4537062,45,1.889424576,1,0.041987213
Taiwan,TWN,10-Mar-20,14970,628.5187551,,,,
Taiwan,TWN,11-Mar-20,15413,647.1182079,48,2.015386214,1,0.041987213
Taiwan,TWN,12-Mar-20,16089,675.5002172,48,2.015386214,1,0.041987213
Taiwan,TWN,13-Mar-20,16530,694.0156995,49,2.057373427,1,0.041987213
Taiwan,TWN,14-Mar-20,16911,710.0120687,53,2.225322278,1,0.041987213
Taiwan,TWN,15-Mar-20,17219,722.9435167,59,2.477245555,1,0.041987213
Taiwan,TWN,16-Mar-20,17935,753.0049347,59,2.477245555,1,0.041987213
Taiwan,TWN,17-Mar-20,18812,789.8259734,67,2.813143257,1,0.041987213
Taiwan,TWN,18-Mar-20,20014,840.2922087,77,3.233015385,1,0.041987213
Taiwan,TWN,19-Mar-20,21376,897.4760794,108,4.534618982,1,0.041987213
Taiwan,TWN,20-Mar-20,22743,954.8698763,108,4.534618982,1,0.041987213
Taiwan,TWN,21-Mar-20,23805,999.4581807,135,5.668273727,2,0.083974426
Taiwan,TWN,22-Mar-20,24609,1033.214298,153,6.424043558,2,0.083974426
Taiwan,TWN,23-Mar-20,25746,1080.951494,165,6.927890111,2,0.083974426
Taiwan,TWN,24-Mar-20,26660,1119.325986,195,8.187506495,2,0.083974426
Taiwan,TWN,25-Mar-20,27532,1155.937099,216,9.069237964,2,0.083974426
Taiwan,TWN,26-Mar-20,28507,1196.872689,235,9.866995007,2,0.083974426
Taiwan,TWN,27-Mar-20,29389,1233.903654,252,10.58077762,2,0.083974426
Taiwan,TWN,28-Mar-20,29915,1255.98788,267,11.21058582,2,0.083974426
Taiwan,TWN,29-Mar-20,30777,1292.17914,283,11.88238122,2,0.083974426
Taiwan,TWN,30-Mar-20,31800,1335.130021,306,12.84808712,5,0.209936064
Taiwan,TWN,31-Mar-20,32726,1374.008335,306,12.84808712,5,0.209936064
Taiwan,TWN,1-Apr-20,33733,1416.287453,322,13.51988252,5,0.209936064
Taiwan,TWN,2-Apr-20,34557,1450.883275,339,14.23366514,5,0.209936064
Taiwan,TWN,3-Apr-20,35442,1488.040195,339,14.23366514,5,0.209936064
Taiwan,TWN,4-Apr-20,36304,1524.231455,355,14.90546054,5,0.209936064
Taiwan,TWN,5-Apr-20,37219,1562.647932,363,15.24135824,5,0.209936064
Taiwan,TWN,6-Apr-20,39011,1637.885448,363,15.24135824,5,0.209936064
Taiwan,TWN,7-Apr-20,40702,1708.882456,373,15.66123037,5,0.209936064
Taiwan,TWN,8-Apr-20,42315,1776.604617,376,15.78719201,5,0.209936064
Taiwan,TWN,9-Apr-20,43886,1842.563399,379,15.91315365,5,0.209936064
Taiwan,TWN,10-Apr-20,45446,1908.060344,380,15.95514086,5,0.209936064
Taiwan,TWN,11-Apr-20,46547,1954.286072,380,15.95514086,5,0.209936064
Taiwan,TWN,12-Apr-20,,,385,16.16507693,6,0.251923277
Taiwan,TWN,13-Apr-20,,,388,16.29103856,6,0.251923277
Tanzania,TZA,17-Mar-20,,,1,0.016740825,0,0
Tanzania,TZA,18-Mar-20,,,1,0.016740825,0,0
Tanzania,TZA,19-Mar-20,,,3,0.050222475,0,0
Tanzania,TZA,20-Mar-20,,,3,0.050222475,0,0
Tanzania,TZA,21-Mar-20,,,3,0.050222475,0,0
Tanzania,TZA,22-Mar-20,,,6,0.100444949,0,0
Tanzania,TZA,23-Mar-20,,,12,0.200889899,0,0
Tanzania,TZA,24-Mar-20,,,12,0.200889899,0,0
Tanzania,TZA,25-Mar-20,,,12,0.200889899,0,0
Tanzania,TZA,26-Mar-20,,,12,0.200889899,0,0
Tanzania,TZA,27-Mar-20,,,13,0.217630724,0,0
Tanzania,TZA,28-Mar-20,,,13,0.217630724,0,0
Tanzania,TZA,29-Mar-20,,,13,0.217630724,1,0.016740825
Tanzania,TZA,30-Mar-20,,,14,0.234371549,1,0.016740825
Tanzania,TZA,31-Mar-20,,,19,0.318075673,1,0.016740825
Tanzania,TZA,1-Apr-20,,,19,0.318075673,1,0.016740825
Tanzania,TZA,2-Apr-20,,,20,0.334816498,1,0.016740825
Tanzania,TZA,3-Apr-20,,,21,0.351557323,1,0.016740825
Tanzania,TZA,4-Apr-20,,,21,0.351557323,1,0.016740825
Tanzania,TZA,5-Apr-20,,,21,0.351557323,1,0.016740825
Tanzania,TZA,6-Apr-20,,,22,0.368298148,1,0.016740825
Tanzania,TZA,7-Apr-20,,,24,0.401779797,1,0.016740825
Tanzania,TZA,8-Apr-20,,,24,0.401779797,1,0.016740825
Tanzania,TZA,9-Apr-20,,,25,0.418520622,1,0.016740825
Tanzania,TZA,10-Apr-20,,,25,0.418520622,1,0.016740825
Tanzania,TZA,11-Apr-20,,,32,0.535706397,3,0.050222475
Tanzania,TZA,12-Apr-20,,,32,0.535706397,3,0.050222475
Tanzania,TZA,13-Apr-20,,,32,0.535706397,3,0.050222475
Thailand,THA,31-Dec-19,,,0,0,0,0
Thailand,THA,1-Jan-20,,,0,0,0,0
Thailand,THA,2-Jan-20,,,0,0,0,0
Thailand,THA,3-Jan-20,,,0,0,0,0
Thailand,THA,4-Jan-20,,,0,0,0,0
Thailand,THA,5-Jan-20,,,0,0,0,0
Thailand,THA,6-Jan-20,,,0,0,0,0
Thailand,THA,7-Jan-20,,,0,0,0,0
Thailand,THA,8-Jan-20,,,0,0,0,0
Thailand,THA,9-Jan-20,,,0,0,0,0
Thailand,THA,10-Jan-20,,,0,0,0,0
Thailand,THA,11-Jan-20,,,0,0,0,0
Thailand,THA,12-Jan-20,,,0,0,0,0
Thailand,THA,13-Jan-20,,,1,0.014326652,0,0
Thailand,THA,14-Jan-20,,,1,0.014326652,0,0
Thailand,THA,15-Jan-20,,,1,0.014326652,0,0
Thailand,THA,16-Jan-20,,,1,0.014326652,0,0
Thailand,THA,17-Jan-20,,,2,0.028653304,0,0
Thailand,THA,18-Jan-20,,,2,0.028653304,0,0
Thailand,THA,19-Jan-20,,,2,0.028653304,0,0
Thailand,THA,20-Jan-20,,,2,0.028653304,0,0
Thailand,THA,21-Jan-20,,,2,0.028653304,0,0
Thailand,THA,22-Jan-20,,,4,0.057306608,0,0
Thailand,THA,23-Jan-20,,,4,0.057306608,0,0
Thailand,THA,24-Jan-20,,,4,0.057306608,0,0
Thailand,THA,25-Jan-20,,,5,0.07163326,0,0
Thailand,THA,26-Jan-20,,,5,0.07163326,0,0
Thailand,THA,27-Jan-20,,,8,0.114613217,0,0
Thailand,THA,28-Jan-20,,,14,0.200573129,0,0
Thailand,THA,29-Jan-20,,,14,0.200573129,0,0
Thailand,THA,30-Jan-20,,,14,0.200573129,0,0
Thailand,THA,31-Jan-20,,,14,0.200573129,0,0
Thailand,THA,1-Feb-20,,,19,0.27220639,0,0
Thailand,THA,2-Feb-20,,,19,0.27220639,0,0
Thailand,THA,3-Feb-20,,,19,0.27220639,0,0
Thailand,THA,4-Feb-20,,,19,0.27220639,0,0
Thailand,THA,5-Feb-20,,,25,0.358166302,0,0
Thailand,THA,6-Feb-20,,,25,0.358166302,0,0
Thailand,THA,7-Feb-20,,,25,0.358166302,0,0
Thailand,THA,8-Feb-20,,,32,0.458452867,0,0
Thailand,THA,9-Feb-20,,,32,0.458452867,0,0
Thailand,THA,10-Feb-20,,,32,0.458452867,0,0
Thailand,THA,11-Feb-20,,,32,0.458452867,0,0
Thailand,THA,12-Feb-20,,,33,0.472779519,0,0
Thailand,THA,13-Feb-20,,,33,0.472779519,0,0
Thailand,THA,14-Feb-20,,,33,0.472779519,0,0
Thailand,THA,15-Feb-20,,,34,0.487106171,0,0
Thailand,THA,16-Feb-20,,,34,0.487106171,0,0
Thailand,THA,17-Feb-20,,,34,0.487106171,0,0
Thailand,THA,18-Feb-20,,,35,0.501432823,0,0
Thailand,THA,19-Feb-20,,,35,0.501432823,0,0
Thailand,THA,20-Feb-20,,,35,0.501432823,0,0
Thailand,THA,21-Feb-20,,,35,0.501432823,0,0
Thailand,THA,22-Feb-20,,,35,0.501432823,0,0
Thailand,THA,23-Feb-20,,,35,0.501432823,0,0
Thailand,THA,24-Feb-20,,,35,0.501432823,0,0
Thailand,THA,25-Feb-20,,,37,0.530086127,0,0
Thailand,THA,26-Feb-20,,,40,0.573066083,0,0
Thailand,THA,27-Feb-20,,,40,0.573066083,0,0
Thailand,THA,28-Feb-20,,,40,0.573066083,0,0
Thailand,THA,29-Feb-20,,,42,0.601719387,0,0
Thailand,THA,1-Mar-20,,,42,0.601719387,1,0.014326652
Thailand,THA,2-Mar-20,,,43,0.616046039,1,0.014326652
Thailand,THA,3-Mar-20,3680,53.01763407,,,,
Thailand,THA,4-Mar-20,3895,56.11513171,,,,
Thailand,THA,5-Mar-20,4023,57.95922333,47,0.673352648,1,0.014326652
Thailand,THA,6-Mar-20,4234,60.99909311,,,,
Thailand,THA,7-Mar-20,4366,62.90081259,50,0.716332604,1,0.014326652
Thailand,THA,8-Mar-20,4518,65.09067139,,,,
Thailand,THA,9-Mar-20,4682,67.45341378,,,,
Thailand,THA,10-Mar-20,4848,69.8449701,,,,
Thailand,THA,11-Mar-20,5232,75.37724496,59,0.845272473,1,0.014326652
Thailand,THA,12-Mar-20,5496,79.18068392,70,1.002865646,1,0.014326652
Thailand,THA,13-Mar-20,5713,82.3069955,,,,
Thailand,THA,14-Mar-20,,,82,1.174785471,1,0.014326652
Thailand,THA,15-Mar-20,6545,94.29359103,82,1.174785471,1,0.014326652
Thailand,THA,16-Mar-20,7045,101.4970739,114,1.633238337,1,0.014326652
Thailand,THA,17-Mar-20,,,177,2.535817418,1,0.014326652
Thailand,THA,18-Mar-20,8157,117.5176199,177,2.535817418,1,0.014326652
Thailand,THA,19-Mar-20,8729,125.7584043,177,2.535817418,1,0.014326652
Thailand,THA,20-Mar-20,9670,139.3153591,212,3.037250241,1,0.014326652
Thailand,THA,21-Mar-20,10343,149.0112471,366,5.243554661,1,0.014326652
Thailand,THA,22-Mar-20,10925,157.3961011,599,8.581664596,1,0.014326652
Thailand,THA,23-Mar-20,11807,170.103045,721,10.32951615,1,0.014326652
Thailand,THA,24-Mar-20,13027,187.6795432,827,11.84814127,4,0.057306608
Thailand,THA,25-Mar-20,14022,202.0144742,934,13.38109304,4,0.057306608
Thailand,THA,26-Mar-20,15292,220.3113207,1045,14.97135142,4,0.057306608
Thailand,THA,27-Mar-20,16473,237.3259473,1136,16.27507676,5,0.07163326
Thailand,THA,28-Mar-20,17140,246.9353935,1136,16.27507676,5,0.07163326
Thailand,THA,29-Mar-20,17779,256.1414446,1245,17.83668184,6,0.085959912
Thailand,THA,30-Mar-20,18696,269.3526322,1388,19.88539309,7,0.100286565
Thailand,THA,31-Mar-20,20097,289.5367913,1651,23.65330258,10,0.143266521
Thailand,THA,1-Apr-20,21008,302.6615371,1651,23.65330258,10,0.143266521
Thailand,THA,2-Apr-20,22453,323.4796026,1771,25.37250083,12,0.171919825
Thailand,THA,3-Apr-20,23669,340.998473,1875,26.86247265,15,0.214899781
Thailand,THA,4-Apr-20,24474,352.5960805,1978,28.33811781,19,0.27220639
Thailand,THA,5-Apr-20,25071,361.1970391,2169,31.07450836,23,0.329512998
Thailand,THA,6-Apr-20,25857,372.5209142,2220,31.80516762,26,0.372492954
Thailand,THA,7-Apr-20,27049,389.6940174,2258,32.3495804,26,0.372492954
Thailand,THA,8-Apr-20,28709,413.6095806,2369,33.93983878,30,0.429799562
Thailand,THA,9-Apr-20,30542,440.0175488,2423,34.71347799,32,0.458452867
Thailand,THA,10-Apr-20,31984,460.7923935,2473,35.42981059,33,0.472779519
Thailand,THA,11-Apr-20,,,2518,36.07450994,35,0.501432823
Thailand,THA,12-Apr-20,,,2551,36.54728946,38,0.544412779
Thailand,THA,13-Apr-20,,,2579,36.94843571,40,0.573066083
Timor,TLS,22-Mar-20,,,1,0.758470983,0,0
Timor,TLS,23-Mar-20,,,1,0.758470983,0,0
Timor,TLS,24-Mar-20,,,1,0.758470983,0,0
Timor,TLS,25-Mar-20,,,1,0.758470983,0,0
Timor,TLS,26-Mar-20,,,1,0.758470983,0,0
Timor,TLS,27-Mar-20,,,1,0.758470983,0,0
Timor,TLS,28-Mar-20,,,1,0.758470983,0,0
Timor,TLS,29-Mar-20,,,1,0.758470983,0,0
Timor,TLS,30-Mar-20,,,1,0.758470983,0,0
Timor,TLS,31-Mar-20,,,1,0.758470983,0,0
Timor,TLS,1-Apr-20,,,1,0.758470983,0,0
Timor,TLS,2-Apr-20,,,1,0.758470983,0,0
Timor,TLS,3-Apr-20,,,1,0.758470983,0,0
Timor,TLS,4-Apr-20,,,1,0.758470983,0,0
Timor,TLS,5-Apr-20,,,1,0.758470983,0,0
Timor,TLS,6-Apr-20,,,1,0.758470983,0,0
Timor,TLS,7-Apr-20,,,1,0.758470983,0,0
Timor,TLS,8-Apr-20,,,1,0.758470983,0,0
Timor,TLS,9-Apr-20,,,1,0.758470983,0,0
Timor,TLS,10-Apr-20,,,2,1.516941966,0,0
Timor,TLS,11-Apr-20,,,2,1.516941966,0,0
Timor,TLS,12-Apr-20,,,2,1.516941966,0,0
Timor,TLS,13-Apr-20,,,2,1.516941966,0,0
Togo,TGO,7-Mar-20,,,1,0.120791372,0,0
Togo,TGO,15-Mar-20,,,1,0.120791372,0,0
Togo,TGO,16-Mar-20,,,1,0.120791372,0,0
Togo,TGO,17-Mar-20,,,1,0.120791372,0,0
Togo,TGO,18-Mar-20,,,1,0.120791372,0,0
Togo,TGO,19-Mar-20,,,1,0.120791372,0,0
Togo,TGO,20-Mar-20,,,1,0.120791372,0,0
Togo,TGO,21-Mar-20,,,9,1.087122347,0,0
Togo,TGO,22-Mar-20,,,15,1.811870579,0,0
Togo,TGO,23-Mar-20,,,15,1.811870579,0,0
Togo,TGO,24-Mar-20,,,18,2.174244695,0,0
Togo,TGO,25-Mar-20,,,18,2.174244695,0,0
Togo,TGO,26-Mar-20,,,23,2.778201554,0,0
Togo,TGO,27-Mar-20,,,24,2.898992926,0,0
Togo,TGO,28-Mar-20,,,25,3.019784298,1,0.120791372
Togo,TGO,29-Mar-20,,,28,3.382158414,1,0.120791372
Togo,TGO,30-Mar-20,,,30,3.623741158,1,0.120791372
Togo,TGO,31-Mar-20,,,34,4.106906645,1,0.120791372
Togo,TGO,1-Apr-20,,,34,4.106906645,1,0.120791372
Togo,TGO,2-Apr-20,,,36,4.348489389,2,0.241582744
Togo,TGO,3-Apr-20,,,39,4.710863505,2,0.241582744
Togo,TGO,4-Apr-20,,,40,4.831654877,3,0.362374116
Togo,TGO,5-Apr-20,,,41,4.952446249,3,0.362374116
Togo,TGO,6-Apr-20,,,44,5.314820365,3,0.362374116
